datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
4/11/2012 00:00,2012-04-11,00:00,dekalb,il,us,light,1800,longer than 30 minutes,Two mysterious hovering changing coloreds lights in dekalb il.  ((NUFORC Note:  Possible star?  PD)),41.93,-88.75,night
4/11/2012 01:00,2012-04-11,01:00,tupelo,ms,us,triangle,900,about 15 minutes,Triangle shape of lights in Northwestern sky one part of Mississippi,34.26,-88.7,night
4/11/2012 06:30,2012-04-11,06:30,hyderabad (india),,,sphere,5400,1.5 hour,Spherical UFO seen in India&#44 Apr 11-2012,17.39,78.49,daylight
4/11/2012 08:20,2012-04-11,08:20,omaha,ne,us,circle,10,10sec,There was a lighting that was coming down and then stopped and dissappered in mid air.,41.26,-95.94,daylight
4/11/2012 08:40,2012-04-11,08:40,janesville,wi,us,other,15,15 sec,Looked like a green falling star. Hovered I saw it brightly through my blinds. I ran out outsude. we saw it slowly falling. It was a gr,42.68,-89.02,daylight
4/11/2012 10:05,2012-04-11,10:05,taylors,sc,us,unknown,300,5 minutes (approx.),I see them all the time 2or 3 of them.   i was watching the night sky me and my wife where looking at the stars then two stars just beg,34.92,-82.3,daylight
4/11/2012 11:10,2012-04-11,11:10,haughton,la,us,light,1500,25 minutes,Lights over Haughton/Bossiers Southwest and Northwest skys.,32.53,-93.5,daylight
4/11/2012 20:00,2012-04-11,20:00,ames,ia,us,fireball,30,30 seconds,A single fireball or ball of light with a slight tail or trail passed in an arc toward the ground.,42.03,-93.62,night
4/11/2012 20:00,2012-04-11,20:00,cleveland,oh,us,sphere,30,30 seconds,I was returning home with my mother and sister one night in April. It was about 8:00 or 9:00 because I remember it being about 30 minut,41.5,-81.7,night
4/11/2012 20:00,2012-04-11,20:00,elkridge,md,us,light,1200,20 minutes,Second ufo sighting in same spot in two days,39.21,-76.71,night
4/11/2012 20:03,2012-04-11,20:03,genoa,il,us,triangle,3,3 seconds,It appeared as a triangular molten metal fast moving object&#44 traveling from the south in a straight line.,42.1,-88.69,night
4/11/2012 20:04,2012-04-11,20:04,lakeside,az,,other,1500,25 minutes,Dragonfly shaped object with white and blue lights,34.15,-109.97,night
4/11/2012 20:22,2012-04-11,20:22,middleton,wi,us,sphere,4,4 seconds,Spherical red and white bright light moving strangely.,43.1,-89.5,night
4/11/2012 20:25,2012-04-11,20:25,seneca,il,us,light,3,2-3 seconds,Saw a bright light that was white/blue/green in color while driving down interstate and then it suddenly turns off.,41.31,-88.61,night
4/11/2012 20:45,2012-04-11,20:45,kernersville,nc,us,light,60,1min -2min,Light moved across sky no sound made very hard turns and moved side to side way to fast to be a plane it moved like a balloon that was,36.12,-80.07,night
4/11/2012 21:00,2012-04-11,21:00,holden beach,nc,us,light,300,5 minutes,The red ligt was follwiing my flashlight.,33.91,-78.3,night
4/11/2012 21:00,2012-04-11,21:00,holden beach,nc,us,light,360,5-6 minutes,Bright red light with a flashing center that followed my flash light beam for over five minutes.,33.91,-78.3,night
4/11/2012 21:00,2012-04-11,21:00,south milwaukee,wi,us,light,4,4 seconds,Green glowing object descending with a trail of white nd reddish light&#44 definatly NOT a meteor.,42.91,-87.86,night
4/11/2012 21:10,2012-04-11,21:10,milton (canada),on,ca,chevron,20,20 seconds,Clear chevron with lights passed silently overhead.,46.3,-63.22,night
4/11/2012 21:15,2012-04-11,21:15,cass lake,mn,us,sphere,30,30 seconds,A light like a star but moved from the southwest sky to the southeast  moving upward.,47.38,-94.6,night
4/11/2012 21:30,2012-04-11,21:30,grand valley,mi,us,other,6,5 or 6 seconds,Bright neon green pickle shaped UFO flung across sky&#44 seen on Lake MI Drive in Allendale,42.97,-85.87,night
4/11/2012 21:30,2012-04-11,21:30,oldsmar,fl,us,sphere,1800,30 mins,Not normal aircraft,28.03,-82.67,night
4/11/2012 21:40,2012-04-11,21:40,reinbeck,ia,us,light,60,1 min,Bright lighjt manuevers over Iowa sky.,42.32,-92.6,night
4/11/2012 21:45,2012-04-11,21:45,nashville,tn,us,circle,60,less then a minute,Extremely Low white circle moving horizontally in sky vanishing.,36.17,-86.78,night
4/11/2012 21:48,2012-04-11,21:48,casselton,nd,us,triangle,5,3-5 seconds,Father and daughter witness a triangular craft&#44 w/ lights in corners&#44 streak across the sky E to W.,46.9,-97.21,night
4/11/2012 21:58,2012-04-11,21:58,casselton,nd,us,triangle,5,3-5 seconds,Triangle with 3 lights near the points,46.9,-97.21,night
4/11/2012 22:07,2012-04-11,22:07,connersville,in,us,light,300,5 min,Bright&#44 slow moving object with no sound moving graciously across sky.,39.64,-85.14,night
4/11/2012 22:30,2012-04-11,22:30,st. charles,mo,us,chevron,3,2-3 seconds,Brilliant chevron-shaped object / solid light / appeared suddenly&#44 flashed twice&#44 even more brightly&#44 then vanished.,38.78,-90.48,night
4/11/2012 23:00,2012-04-11,23:00,clarksburg,md,us,circle,1420,23:40,UFO Sighting Near Clarksburg&#44 MD,39.24,-77.28,night
4/11/2012 23:00,2012-04-11,23:00,honolulu,hi,us,light,300,5 minutes,A light appeared within a stationary cloud&#44 finally going out and the cloud dissipated rapidly.,21.31,-157.86,night
4/11/2013 00:58,2013-04-11,00:58,leadgate (uk/england),,gb,cone,432000,5 days,Abduction by government.,54.87,-1.8,night
4/11/2013 01:00,2013-04-11,01:00,burbank,ca,us,sphere,20,20 seconds,https://www.youtube.com/edit?ns=1&amp;video_id=NALTcgYla70.,34.18,-118.31,night
4/11/2013 08:50,2013-04-11,08:50,torrance,ca,us,light,900,15 minutes,3 to 5 orange lights hovering in night sky and then slowly rising and moving into clouds in a cyclic pattern.,33.84,-118.34,daylight
4/11/2013 21:00,2013-04-11,21:00,highlands ranch,co,us,triangle,2400,40 minutes,2 UFO&#39s spotted.  Triangle one got aggressive and shot at the white ball one until it left.,39.55,-104.97,night
4/11/2013 22:00,2013-04-11,22:00,san francisco,ca,us,triangle,8,8 seconds,Huge triangle of lights. Looked like really bright stars till it rotated and flew off almost like it was gliding. It made no noise and.,37.78,-122.42,night
4/11/2013 23:00,2013-04-11,23:00,north huntingdon,pa,,fireball,180,3 minutes,Fireball with no trail in the sky,40.33,-79.73,night
4/11/2013 23:40,2013-04-11,23:40,deerfield &amp; utica,ny,,light,600,5-10 minutes,Deerfield/ Utica NY areas.,43.11,-75.19,night
4/11/2013 24:00,2013-04-11,00:00,bethany,ok,us,,20,20 seconds,Object my brother and i seen was a &quot;v-shaped&quot; object&#44then it seemed to change shapes to a circle type shape.,35.52,-97.63,night
4/11/2014 00:00,2014-04-11,00:00,southbend,in,,sphere,1200,15-20 minutes,Basically&#44 a white UFO with a red light would disappear and reappear&#44 had a metallic humming noise in its direction.,41.68,-86.25,night
4/11/2014 00:30,2014-04-11,00:30,henderson,nv,us,flash,5,5 seconds,Green light shoots across northern Henderson sky.,36.04,-114.98,night
4/11/2014 00:30,2014-04-11,00:30,houston (katy area),tx,us,sphere,3600,60 minutes,Three lights blue/green red and white flying in a triangle pattern around my neighborhood for an hour. Shape is sphere like,29.76,-95.36,night
4/11/2014 00:30,2014-04-11,00:30,tacoma,wa,us,circle,180,2-3 minutes,5 circular objects came up in a line from the east horizon for approx. 2 minutes the turned south and up above the clouds.  There was n,47.25,-122.44,night
4/11/2014 04:30,2014-04-11,04:30,louisville,ky,us,light,300,5 minutes,Ufo:  Louisville&#44 4/11/2014.,38.25,-85.76,night
4/11/2014 04:40,2014-04-11,04:40,newtongrange (midlothian)(uk/scotland),,,light,720,10-12 minutes,1 fast zipping light/red/green in distance &amp; 1 whiteflash with r/green lights moving away appearing after flash &amp; moving away from it.,55.87,-3.07,night
4/11/2014 05:20,2014-04-11,05:20,west los angeles,ca,us,other,1200,20 minutes,Two objects...each a &#39row of lights&#39 over the West Los Angeles area.,34.05,-118.24,night
4/11/2014 15:05,2014-04-11,15:05,phoenix,az,us,sphere,1200,15-20 minutes,Point of light or bright object in the daytime sky.,33.45,-112.07,daylight
4/11/2014 18:15,2014-04-11,18:15,headland,al,us,flash,2,seconds,Loud explosion bang and flash of light at two different locations.,31.35,-85.34,night
4/11/2014 19:00,2014-04-11,19:00,willits,ca,us,circle,240,4 minutes,Pulsating orange light. Hovered silent&#44 moved smoothly away and upward changing direction hesitated&#44 moved closer&#44 then away&#44 out of si,39.41,-123.35,night
4/11/2014 19:27,2014-04-11,19:27,rockledge,fl,us,sphere,180,2-3 minutes,2 UFO bright white sphere disc crafts seen over Rockledge Fl by mother and adult son.,28.35,-80.73,night
4/11/2014 20:00,2014-04-11,20:00,campbell,ca,us,oval,360,6 minutes,Green/White Light ~ oval shaped unidentified flying object traveling in multidirectional &quot;flash&quot; speeds across the sky.,37.29,-121.95,night
4/11/2014 20:00,2014-04-11,20:00,rochester (?),ny,us,light,600,10 minutes,Three orbs in the sky over rochester ny.,43.15,-77.62,night
4/11/2014 20:30,2014-04-11,20:30,pevely,mo,us,disk,240,4 minutes,UFOs caught flying and dropping.,38.28,-90.4,night
4/11/2014 20:32,2014-04-11,20:32,barberton,oh,us,circle,20,20 seconds,Red circular glow travling N to S west side of town.,41.01,-81.61,night
4/11/2014 21:00,2014-04-11,21:00,pevely,mo,us,other,1800,30 minutes,Flying orb and and ultrasonic type speed.,38.28,-90.4,night
4/11/2014 21:00,2014-04-11,21:00,victoria (canada),bc,ca,circle,120,2 minutes,It was a huge&#44 brightly lit orange ball&#44 which was quite beautiful.,46.22,-63.48,night
4/11/2014 21:29,2014-04-11,21:29,dexterville,wi,us,triangle,180,3 minutes,Huge Triangle Shaped Craft Sighted.,44.38,-90.11,night
4/11/2014 21:29,2014-04-11,21:29,dexterville,wi,us,triangle,180,3 minutes,What Were They&#44 And Did One Explode?,44.38,-90.11,night
4/11/2014 21:30,2014-04-11,21:30,howard lake,mn,us,triangle,600,10 minutes,Large&#44 triangular craft with three bright orange-yellow lights that faded out; was witnessed for approx. 10 minutes.,45.06,-94.07,night
4/11/2014 21:30,2014-04-11,21:30,ketchikan,ak,us,fireball,120,2 minutes,Fireball like object seen above the small island city of Ketchikan&#44 Alaska.,55.34,-131.65,night
4/11/2014 21:45,2014-04-11,21:45,danbury,ct,us,light,60,~1 minute,Bright orange orb near west side reservoir.,41.39,-73.45,night
4/11/2014 22:45,2014-04-11,22:45,indianapolis,in,us,changing,20,20 seconds,Large gray stingray shaped object chases fighter plane.,39.77,-86.16,night
4/11/2014 23:00,2014-04-11,23:00,north plainfield,nj,us,light,240,4 minutes,Large blue light observed traveling at a slow steady course from north to south over northern New Jersey.,40.63,-74.43,night
4/11/2014 23:00,2014-04-11,23:00,parrish,fl,us,,7200,2 hours,Strange rumble/jet engine noise followed by orange/red glow on horizon.,27.59,-82.43,night
4/1/2007 03:00,2007-04-01,03:00,mooresville,nc,us,fireball,10800,3+ hours,Star appearance with rapid accelerations and instant major changes of velocity for over two hours witnessed by 5 people with some video,35.58,-80.81,night
4/1/2007 03:30,2007-04-01,03:30,bremerton,wa,us,unknown,60,1 minute,Long strip of flashing red lights in a row  climbing up  through the clouds.,47.57,-122.63,night
4/1/2007 20:30,2007-04-01,20:30,memphis,tn,us,triangle,6300,45 min to 1hr,At aprox. 8:20pm I saw a craft in the sky slowly moving from the east to the west. The craft stoped and rotated and other lights were v,35.15,-90.05,night
4/1/2007 20:30,2007-04-01,20:30,zanesville,oh,us,light,180,around 3 min.,Flash of orange lightning in a cloud and then a bright fast moving light appeared near the cloud.,39.94,-82.01,night
4/1/2007 21:00,2007-04-01,21:00,marion,nc,us,circle,300,5 minutes,Lights with no aviation lights visable every night with large binoculars,35.68,-82.01,night
4/1/2007 21:36,2007-04-01,21:36,greensboro,pa,us,oval,300,1/4 hour,Object was moving s.w to n.e. rounded in front straighter in rear about 150 ft x 50 ft about 100 foot off ground moving about 15 mph no,39.79,-79.91,night
4/1/2007 21:45,2007-04-01,21:45,maysville,ok,us,light,20,15 - 20 seconds,Bright light moves oddly then vanishes completely,34.82,-97.41,night
4/1/2007 22:00,2007-04-01,22:00,easton,wa,us,oval,30,30 seconds,Round object with Bright red and orange lights on the right hand side of the road going eastbound hovering between the trees.,47.24,-121.18,night
4/1/2007 23:00,2007-04-01,23:00,lynn,ma,us,circle,900,15 minutes,Red light over Lynn&#44 MA.,42.47,-70.95,night
4/1/2007 24:00,2007-04-01,00:00,lake wales,fl,us,light,900,one hour,additional information to previous report on area&#44 also piggyback of another sighting.,27.9,-81.59,night
4/1/2008 00:55,2008-04-01,00:55,covina,ca,us,triangle,105,about 45sec-1min,Large Triangle shaped Lights(object) passed across the sky in total silence,34.09,-117.89,night
4/1/2008 03:30,2008-04-01,03:30,tuscaloosa,al,us,other,180,2-3 mins,Trapezoid shaped hovering craft with dark red flashing lights moved side to side directly above me.,33.21,-87.57,night
4/1/2008 05:30,2008-04-01,05:30,homer glen,il,us,light,240,3-4 minutes,On 4/1/08 at 05:30 I saw three objects with very intense bright white strobes over  Homer Glen Illinois.,41.6,-87.94,night
4/1/2008 11:20,2008-04-01,11:20,orange,tx,us,cigar,45,45 seconds,LARGE DARK CIGAR SHAPED CRAFT,30.09,-93.74,daylight
4/1/2008 17:30,2008-04-01,17:30,franklin/brentwood,tn,,circle,180,3 minutes,circular object appeared to be followed by Black military helicopters,36.0,-86.81,daylight
4/1/2008 20:18,2008-04-01,20:18,sydney (australia),,au,triangle,20,20seconds,Triangular formation of lights moving reasonably low to the ground.,-33.86,151.21,night
4/1/2008 21:00,2008-04-01,21:00,clark,wy,us,disk,180,3 minutes,Classic bell shape&#44 glowed all over with flashing light on top.,44.9,-109.15,night
4/1/2008 21:30,2008-04-01,21:30,port richey,fl,us,triangle,300,5 mins,We returned from dinner at around 9:30pm in april when we seen something about as big as the house moving from east to west at slow spe,28.27,-82.72,night
4/1/2008 21:30,2008-04-01,21:30,smyrna,ga,us,fireball,15,15 seconds,Fireball over Smynra Georgia USA 4/1/2008 21:30 falling straight to the ground over Dobbins AFB,33.88,-84.51,night
4/1/2009 18:50,2009-04-01,18:50,frankfort,il,us,triangle,7200,2 hours,Triangle UFO in Frankfort ILLINOIS,41.5,-87.85,night
4/1/2009 19:30,2009-04-01,19:30,columbia,mo,us,unknown,60,1 minute,MISSOURI INVESTIGATORS GROUP REPORT:  It was a cloudless night except for a round shape black cloud covering the moon.,38.95,-92.33,night
4/1/2009 19:37,2009-04-01,19:37,clovis,ca,us,formation,600,10 minutes,8 to 10 multi colored objects flying rapidly fast over Clovis&#44 CA.,36.83,-119.7,night
4/1/2009 20:00,2009-04-01,20:00,apache junction,az,us,,30,30 seconds,Bright  twinkling light with no colors flew witrh unusual pattern including a short curve and blinked out,33.42,-111.55,night
4/1/2009 20:00,2009-04-01,20:00,frankfort square,il,us,triangle,900,aprox. 1:30,Following a Triangular UFO,41.52,-87.8,night
4/1/2009 20:30,2009-04-01,20:30,gainesville,fl,us,changing,45,45 seconds,One fiery ball that grew into a crescent shape&#44 then an apparent battle between 2 jets and a small craft.,29.65,-82.32,night
4/1/2009 21:04,2009-04-01,21:04,royal palm beach,fl,us,formation,15,10-15 seconds,Triangle shaped flying object over Royal Palm Beach&#44 Fl,26.71,-80.23,night
4/1/2009 23:40,2009-04-01,23:40,kosciusko,ms,us,triangle,45,45 seconds,3 triangular shaped objects &quot;gliding&quot; over the house.  All 3 had this orange-white transparent glow.,33.06,-89.59,night
4/1/2010 01:00,2010-04-01,01:00,mt. hood (ski bowl),or,us,light,600,~10 minutes,Portland.,45.54,-121.57,night
4/1/2010 01:45,2010-04-01,01:45,kittitas,wa,us,other,20,20 seconds,Strange lights seen near Ellensburg Washington starting  to happen more often.,46.98,-120.42,night
4/1/2010 13:00,2010-04-01,13:00,naples,fl,us,circle,300,5 minutes,White&#44 slow circle,26.14,-81.8,daylight
4/1/2010 15:00,2010-04-01,15:00,reynoldsburg,oh,us,other,300,5 minutes,Huge doughnut shaped object hovering over the trees.,39.95,-82.81,daylight
4/1/2010 15:10,2010-04-01,15:10,somers,ct,us,other,600,10 minutes,Military flyovers more common&#44 no miltary base for miles,41.99,-72.45,daylight
4/1/2010 20:15,2010-04-01,20:15,milton,ma,us,fireball,10,10 seconds,I just saw a green fireball going across the sky&#44 fairly close to the ground&#44 and I saw it disintegrate quickly.,42.25,-71.07,night
4/1/2010 22:00,2010-04-01,22:00,niagara falls (canada),on,ca,other,60,1 minute,Bright colorful Shooting Light.,43.1,-79.05,night
4/1/2011 00:02,2011-04-01,00:02,new berlin,wi,us,other,720,12 min,Starburst over New Berlin,42.98,-88.11,night
4/1/2011 01:00,2011-04-01,01:00,melbourne,fl,us,oval,3600,1hr,There were about 10 lights/ufos traveloing in pairs over south/east direction&#44i have video of this in you tube and face book&#44 you can f,28.08,-80.61,night
4/1/2011 08:00,2011-04-01,08:00,wichita,ks,us,egg,1200,20 minutes,My neighbors and I were on our way to work. As we were leaving our garages a huge light was seen by Scott&#44 my next door neighbor. He ye,37.69,-97.34,daylight
